ell,mean,stdev,error
3325,1.074322591391565,0.024280883448394092,0.0024280883448394093
3375,1.0896515331754886,0.031634073339294876,0.0031634073339294874
3425,1.1250091244653646,0.03574065091877795,0.003574065091877795
3475,1.111115648588268,0.03172255751052109,0.003172255751052109
3525,1.1265754424275902,0.037694567577251134,0.0037694567577251136
3575,1.1352639136602183,0.038558815061215106,0.0038558815061215104
3625,1.1326105644854823,0.04022844862520884,0.004022844862520884
3675,1.2352160395462803,0.07134516482619978,0.0071345164826199774
3725,1.1709887041262608,0.0465109330883381,0.0046510933088338095
3775,1.201044246972703,0.05106103260428289,0.005106103260428289
3825,1.2247434145739913,0.0570545332650722,0.00570545332650722
3875,1.2263521819244285,0.06115123855397944,0.006115123855397944
3925,1.3670391857323216,0.11090385970395185,0.011090385970395186
3975,1.3175424922786958,0.07711007349858123,0.007711007349858123
4025,1.328285894157363,0.06996852606495982,0.0069968526064959815
4075,1.3667677412243102,0.08171318915309288,0.008171318915309287
4125,1.4339476209986521,0.10948248706870033,0.010948248706870032
4175,1.501338793165782,0.11935453929637053,0.011935453929637053
4225,1.8354627747684145,0.21330457335723685,0.021330457335723686
4275,1.651054016949618,0.14627546342367362,0.014627546342367362
4325,1.6564116645670752,0.15146907738236284,0.015146907738236284
4375,1.6494482142294569,0.1612197368229483,0.01612197368229483
4425,1.8410161911666363,0.20988283982392658,0.020988283982392657
4475,2.395455446916352,0.3917549231903741,0.03917549231903741
4525,2.1169981873338277,0.25284858547990113,0.025284858547990112
4575,2.117630705515904,0.25928469253400355,0.025928469253400355
4625,2.153786416124215,0.29388334954937284,0.029388334954937284
4675,2.451494684774799,0.3457720776880775,0.03457720776880775
4725,2.7011952096463765,0.38635805815644153,0.03863580581564415
4775,4.179089778322548,0.7698425985039984,0.07698425985039983
4825,3.349775842429291,0.5285452289061474,0.05285452289061474
4875,3.4790111131752144,0.5964025842326814,0.059640258423268144
4925,3.655512191386637,0.597481101829598,0.0597481101829598
4975,4.872028082280403,0.8723009902047961,0.08723009902047961
