ell,mean,stdev,error
1825,2.6997166070715912,2.6203901973110786,0.2620390197311079
1875,2.954852943613906,2.401144199399937,0.2401144199399937
1925,2.4674517889013394,2.1829403868158193,0.21829403868158193
1975,1.8800703423852512,1.8883753586096286,0.18883753586096286
2025,2.6782518419255483,2.2074000243137175,0.22074000243137176
2075,2.460194527854263,1.8980921656369063,0.18980921656369062
2125,2.2382539261774057,1.714134717129545,0.17141347171295448
2175,1.949869759023982,1.3029684683073015,0.13029684683073015
2225,1.5581173606126482,1.091211549436321,0.1091211549436321
2275,1.8457154960575946,1.1986444081150514,0.11986444081150513
2325,2.513928705425759,1.3085031347244023,0.13085031347244022
2375,1.7529991025613207,1.0015548779915666,0.10015548779915666
2425,1.6578911463589494,0.9529827662321887,0.09529827662321887
2475,1.4553533622242933,0.960332839614967,0.0960332839614967
2525,1.2978233039772349,0.6616849285598717,0.06616849285598717
2575,1.700162870899222,0.8945949503957318,0.08945949503957318
2625,1.5352662622412463,0.6714535804635215,0.06714535804635216
2675,1.3598647447808896,0.7174510109211083,0.07174510109211082
2725,1.118556902497479,0.641987530400258,0.0641987530400258
2775,1.165712171709633,0.5648633059092201,0.05648633059092201
2825,1.145924032385762,0.47876493794845365,0.04787649379484536
2875,1.6097554788969117,0.5928567365048504,0.05928567365048504
2925,1.1375769083725036,0.45221692263634544,0.045221692263634546
2975,0.9791147087153403,0.31444082333924545,0.031444082333924546
3025,1.03690968843461,0.3606521286945495,0.03606521286945495
3075,1.0244970577200003,0.3395512021422791,0.033955120214227905
3125,1.3994477582776985,0.4951417884128877,0.04951417884128877
3175,1.1305747345675308,0.3769411248621842,0.037694112486218415
3225,0.8982764140286802,0.3461136727810483,0.034611367278104835
3275,0.8625074624258826,0.2975070002146688,0.029750700021466882
3325,0.9514482397422988,0.3012295789277373,0.03012295789277373
3375,1.007939232717174,0.34829072759932334,0.034829072759932335
3425,1.174261609598305,0.32375469559058695,0.03237546955905869
3475,0.8505859458117186,0.23927892745044121,0.023927892745044123
3525,0.8286442631394731,0.24116497316893623,0.024116497316893623
3575,0.8140101827195761,0.23429287596503903,0.023429287596503902
3625,0.7521470814163238,0.22156754845286292,0.022156754845286293
3675,1.215778896904712,0.364910603741621,0.036491060374162096
3725,0.7763541379205805,0.212408388741893,0.0212408388741893
3775,0.7833002484767353,0.1930980719190972,0.01930980719190972
3825,0.7602078776050415,0.18699804010153312,0.018699804010153313
3875,0.6958793479474017,0.1883757692529683,0.01883757692529683
3925,1.0395607982879307,0.29527648841526727,0.029527648841526727
3975,0.8188628161524925,0.19564296897903455,0.019564296897903455
4025,0.7329384077522639,0.15786152397236014,0.015786152397236013
4075,0.6802372337782949,0.15412071033142197,0.015412071033142197
4125,0.6645931508746408,0.16785106471412523,0.01678510647141252
4175,0.6668446923063733,0.15749208540634793,0.015749208540634795
4225,0.99322046724382,0.2539711543165359,0.02539711543165359
4275,0.7195241292065695,0.16176867634272335,0.016176867634272334
4325,0.6556327570577682,0.1510640169569101,0.01510640169569101
4375,0.5757120122487956,0.14188593123202864,0.014188593123202864
4425,0.6485097932956595,0.15564564781143395,0.015564564781143394
4475,0.9508611670870225,0.25007948485137277,0.025007948485137276
4525,0.6822464372930431,0.1476767011472271,0.01476767011472271
4575,0.6202907601990358,0.1379913285581588,0.013799132855815879
4625,0.5654272576461705,0.13828487550737356,0.013828487550737355
4675,0.6086107915335769,0.1418896698920466,0.01418896698920466
4725,0.5968603869520196,0.1327268904460705,0.01327268904460705
4775,0.9277758311970649,0.2230544658266128,0.02230544658266128
4825,0.5935391849887331,0.12479986138506402,0.012479986138506403
4875,0.5618251841581612,0.13351981055799636,0.013351981055799636
4925,0.5555052142627734,0.1261943829923062,0.01261943829923062
4975,0.5401768955182782,0.11973161459852436,0.011973161459852435
