ell,DlTT,DlTT_c,ratio
25,260.0076500807477,273.17053736608557,1.0506250000000001
75,1657.1900997294993,1741.0853485283055,1.0506250000000001
125,3664.263264514242,3849.7665922802767,1.0506250000000004
175,6009.474293728363,6313.703929848361,1.0506250000000001
225,5133.2389535244765,5393.109175546651,1.0506249999999997
275,4962.293969497923,5213.510101703757,1.0506250000000004
325,3472.071080597336,3647.8446790525754,1.050625
375,2231.8998547443953,2344.889784890831,1.0506250000000004
425,2018.9470806993263,2121.1562766597294,1.050625
475,2440.909325280899,2564.480359873245,1.0506250000000004
525,1891.4987163661124,1987.2558388821471,1.0506250000000001
575,2533.415702664759,2661.669872612163,1.0506250000000004
625,1691.8688969323318,1777.519759839531,1.050625
675,1920.7483599900456,2017.9862457145425,1.0506250000000004
725,2055.322122416272,2159.372804863597,1.0506250000000006
775,2176.828262795722,2287.030193599756,1.0506250000000001
825,2357.183606924565,2476.5160270251213,1.0506250000000001
875,2109.3910467324495,2216.17896847328,1.0506250000000001
925,1846.3757373963292,1939.8485091020189,1.0506250000000004
975,1287.2734387166886,1352.4416565517208,1.050625
1025,1232.2909133374346,1294.6756408251424,1.0506250000000001
1075,1206.8224286108791,1267.917814059305,1.0506250000000001
1125,1132.3842365753387,1189.7111885519653,1.0506250000000001
1175,1147.7059952041836,1205.8086112113951,1.0506249999999997
1225,1141.8166412353369,1199.6211086978758,1.050625
1275,753.5310820728746,791.6785931028139,1.0506250000000001
1325,790.8479209915736,830.884596991772,1.0506250000000001
1375,857.7793384304831,901.2044174385263,1.050625
1425,901.0174340476138,946.6314416462742,1.050625
1475,754.6986460249783,792.9052649799929,1.0506250000000001
1525,705.37854970946,741.0883387885015,1.0506250000000001
1575,449.5608239449028,472.31984065711345,1.050625
1625,376.1885922534861,395.2331397363189,1.0506250000000001
1675,399.7035910564333,419.9385853536652,1.050625
1725,391.62638273343225,411.4524683593124,1.0506250000000004
1775,409.1237300275401,429.8356188601843,1.050625
1825,342.61243216107584,359.95718653923046,1.0506250000000004
1875,280.73182400324305,294.9438725934072,1.050625
1925,251.57707345414389,264.31316279776,1.0506250000000004
1975,208.94227877285795,219.5199816357339,1.0506250000000001
2025,222.55705929433128,233.8240104211068,1.050625
2075,230.7574763180778,242.43957355668053,1.0506250000000001
2125,193.37388505262345,203.16343798341256,1.0506250000000004
2175,153.50541169160746,161.2766231584951,1.0506250000000001
2225,130.8040773091509,137.42603372292663,1.0506249999999997
2275,110.15324917064171,115.72975740990547,1.0506250000000001
2325,108.33649973033425,113.82103502918241,1.050625
2375,107.4606964735036,112.90089423247474,1.0506250000000001
2425,102.47818622874777,107.66614440657814,1.0506250000000001
2475,79.50720133957476,83.53225340739074,1.0506250000000001
2525,71.27959194240034,74.88812128448437,1.0506250000000001
2575,61.100024278653294,64.19321300776011,1.050625
2625,62.009807353467345,65.14905385073662,1.050625
2675,56.97043994305686,59.85456846517411,1.050625
2725,53.87046667098219,56.59765904620066,1.050625
2775,44.09094791497667,46.323052153172355,1.050625
2825,36.28430794911375,38.121201039037636,1.050625
2875,29.343171291652528,30.828669338292446,1.0506250000000004
2925,29.188158622908546,30.66580915319329,1.050625
2975,26.778737200751408,28.13441077153945,1.0506250000000001
3025,22.440785655609254,23.57685042942446,1.0506249999999995
3075,21.964269160669737,23.07621028692865,1.0506250000000004
3125,17.55162646545911,18.44017755527297,1.0506249999999997
3175,17.03832786479288,17.900893212948016,1.050625
3225,15.207550890309017,15.977433154130914,1.0506250000000001
3275,14.9603691760837,15.71773786562294,1.0506250000000001
3325,13.027481680786737,13.68699794087657,1.0506250000000004
3375,10.941988898715437,11.495927086712905,1.050625
3425,10.195094341935935,10.711220992996447,1.0506250000000006
3475,7.554733414512968,7.9371917936226835,1.0506249999999995
3525,6.253518511044999,6.57010288566665,1.0506249999999997
3575,6.050820667388728,6.357143463675282,1.050625
3625,5.442783364139004,5.71832427194854,1.050625
3675,5.547442392922214,5.8282816640638995,1.0506249999999997
3725,4.424458025910214,4.64844621347192,1.0506250000000004
3775,3.9111355874565827,4.109136826571573,1.0506250000000004
3825,3.416445607821015,3.589403166716954,1.0506250000000001
3875,2.8380077761965157,2.9816819198664644,1.050625
3925,2.901116775394423,3.047985812148766,1.0506250000000001
3975,2.6595393634054774,2.794178543677882,1.0506250000000008
4025,2.2383438696277826,2.3516600280276885,1.0506249999999997
4075,1.8713478449929806,1.9660848296457505,1.0506250000000001
4125,1.5545488985973557,1.633247936588846,1.0506249999999995
4175,1.3815815370459381,1.4515241023588885,1.050625
4225,1.1354110107066044,1.1928911931236268,1.0506250000000004
4275,1.1111539288843229,1.1674060965340924,1.0506250000000006
4325,1.018048371837728,1.0695870706620132,1.0506250000000001
4375,0.9164145057416662,0.9628079900948381,1.0506250000000001
4425,0.8207286826396698,0.862278072198304,1.050625000000001
4475,0.6840197699126987,0.7186482707645294,1.0506250000000004
4525,0.5908813785722408,0.620794748362461,1.0506250000000008
4575,0.5415124489484617,0.5689265166764779,1.0506250000000006
4625,0.5154169825153873,0.5415099672552289,1.0506250000000004
4675,0.421472229786917,0.44280926141987964,1.050625
4725,0.3408248376950022,0.35807909510331176,1.0506250000000001
4775,0.31499232196903987,0.33093880826872274,1.0506250000000008
4825,0.2644709663908909,0.2778598090644296,1.0506249999999993
4875,0.21612052842051377,0.2270616301718023,1.0506250000000001
4925,0.2159806932252733,0.22691471581980244,1.0506249999999986
4975,0.14163825344604586,0.1488086900267518,1.050624999999999
