ell,DlTT,DlTT_c,ratio
25,74.32565348019516,78.08838968763007,1.0506250000000004
75,1215.5648511109207,1277.1028216984112,1.0506250000000001
125,4026.2848698371663,4230.115541372673,1.050625
175,2930.747928758294,3079.1170426516833,1.0506250000000001
225,5355.17414919973,5626.279840502969,1.0506250000000006
275,5937.268402049499,6237.842614903253,1.0506249999999997
325,3700.9798869649103,3888.341993742509,1.0506250000000001
375,1975.151816146804,2075.143876839236,1.050625
425,1821.1136042331211,1913.3074804474227,1.050625
475,2965.865807151803,3116.0127636388634,1.0506250000000001
525,3564.8814667596985,3745.353591014409,1.0506250000000004
575,2686.5860725058615,2822.59449242647,1.0506249999999997
625,1874.6071425997752,1969.5091291938888,1.050625
675,1780.7580298286393,1870.908905088714,1.050625
725,1920.36909241619,2017.5877777197597,1.0506250000000001
775,2338.2270173798784,2456.5997601347353,1.0506250000000004
825,2164.3032032385304,2273.8710529024806,1.050625
875,1962.452553224049,2061.8017137310167,1.0506250000000001
925,1824.6296199138665,1917.001494422007,1.0506250000000006
975,1144.8892896253708,1202.8493099126551,1.050625
1025,883.8087180977534,928.5515344514521,1.050625
1075,1013.4979745215318,1064.8063094816841,1.050625
1125,1104.1951516784084,1160.0950312321281,1.0506250000000004
1175,1184.6123004431754,1244.583298153111,1.050625
1225,1089.5194630349586,1144.6763858511038,1.0506250000000004
1275,813.4550536506033,854.6362157416651,1.050625
1325,732.1974329431409,769.2649279858877,1.0506250000000004
1375,766.9384618012681,805.7647214299574,1.0506250000000001
1425,774.0642214640002,813.2512226756154,1.0506250000000004
1475,784.7777933373368,824.5071691250394,1.050625
1525,631.0951328815661,663.0443239836956,1.0506250000000004
1575,478.74494553923313,502.9814084071568,1.050625
1625,416.4594658533811,437.5427263122084,1.0506249999999997
1675,448.5386012189449,471.24586790565394,1.050625
1725,426.7213649017245,448.3241339998742,1.050625
1775,424.20087887626175,445.6760483693725,1.050625
1825,349.3093278104608,366.99311253086546,1.0506250000000004
1875,267.37568802942116,280.9115822359106,1.050625
1925,247.6177513855328,260.1534000494254,1.050625
1975,215.8670146624238,226.79528227970897,1.050625
2025,232.34288266659652,244.10524110159298,1.0506250000000001
2075,234.67990369116822,246.56057381553364,1.0506250000000001
2125,198.93601454721025,209.00715028366278,1.0506250000000001
2175,152.83956779897142,160.57707091879442,1.0506250000000006
2225,113.96431298383588,119.7337563286426,1.0506250000000001
2275,112.39568391988004,118.08571541832394,1.0506249999999997
2325,112.28871105103286,117.97332704799145,1.0506250000000004
2375,114.56560358495936,120.36548726644794,1.0506250000000001
2425,92.79273412391814,97.49036628894149,1.050625
2475,79.05585144906132,83.05805392867005,1.050625
2525,72.51500684578932,76.18607906735741,1.0506250000000001
2575,57.80077311495793,60.726937253902676,1.0506250000000001
2625,61.4817391672677,64.59425221261063,1.0506250000000001
2675,61.49796743085515,64.61130203204218,1.0506249999999997
2725,55.76660416384492,58.589788499639575,1.0506250000000001
2775,46.48218596406834,48.83534662849931,1.0506250000000001
2825,36.758307972887465,38.61919731401489,1.050625
2875,31.08408586562299,32.65771771257017,1.0506250000000006
2925,27.13885234260153,28.51275674244575,1.0506250000000006
2975,26.46593901961012,27.80577718247789,1.0506250000000004
3025,24.275270615446175,25.504206190353134,1.050625
3075,20.897935833542228,21.95589383511531,1.0506250000000004
3125,18.749734353671304,19.69893965532592,1.0506250000000004
3175,17.586445999428157,18.47675982814921,1.0506250000000001
3225,14.927675194173121,15.683388750878139,1.0506250000000004
3275,14.801214967163787,15.550526474876458,1.0506250000000004
3325,12.62910035246339,13.268448557806853,1.0506250000000004
3375,11.349672328924287,11.924249490576077,1.050625
3425,9.395306625752523,9.870944023681247,1.0506250000000001
3475,7.452333818112342,7.829608217654278,1.050625
3525,6.7229584559773485,7.063308227811202,1.0506250000000001
3575,6.0288447646887935,6.334055030901164,1.050625
3625,5.790336287553895,6.08347206211131,1.050625
3675,5.191138057927759,5.453939422110353,1.0506250000000001
3725,4.4708149651679765,4.697149972779607,1.0506250000000004
3775,3.900995263595096,4.098483148814599,1.0506250000000004
3825,3.4462984938795356,3.620767355132188,1.0506250000000004
3875,2.9340406480810453,3.082576455890149,1.0506250000000004
3925,2.880904722259135,3.026750523823504,1.0506250000000001
3975,2.4911832013913977,2.6172993509618374,1.0506250000000001
4025,2.2702566055775355,2.385188346234897,1.0506249999999995
4075,1.8748979178581882,1.9698146249497603,1.0506250000000008
4125,1.4446627248456498,1.5177987752909605,1.0506249999999997
4175,1.3558741722444578,1.4245153022143346,1.0506250000000008
4225,1.2275068888755998,1.289649425124928,1.0506250000000008
4275,1.0893081463387304,1.1444543712471293,1.0506250000000006
4325,1.0398037698257272,1.0924438356731543,1.0506249999999997
4375,0.9309609221393575,0.9780908188226622,1.0506249999999997
4425,0.7567679804903371,0.7950793595026602,1.0506249999999997
4475,0.688325726933031,0.723172216859015,1.050624999999999
4525,0.6568180774485378,0.6900694926193697,1.0506249999999995
4575,0.5560283205878795,0.5841772543176409,1.050625
4625,0.4990331200213398,0.5242966717224204,1.0506250000000006
4675,0.4368177109830288,0.45893160760154444,1.0506249999999995
4725,0.3321058661729269,0.34891872564793164,1.0506250000000008
4775,0.276708732290447,0.2907171118626513,1.0506250000000015
4825,0.2661360032265087,0.2796091383898508,1.0506250000000004
4875,0.23341176994698348,0.24522824080055,1.0506250000000021
4925,0.22718927944841594,0.23869073672049182,1.0506249999999993
4975,0.1562905217180336,0.164202729380009,1.0506249999999997
