ell,DlTT,DlTT_c,ratio
25,442.3675315930986,464.76238787999927,1.0506250000000001
75,2347.639073367283,2466.488301456502,1.0506250000000001
125,3928.943478008573,4127.846241582758,1.0506250000000001
175,5634.592905518348,5919.844171360215,1.0506250000000001
225,6104.924450852365,6413.986251176766,1.050625
275,4931.220493413931,5180.863530893012,1.0506250000000001
325,3490.6841610140173,3667.400046665353,1.0506250000000004
375,2410.375186526116,2532.4004303440006,1.050625
425,1633.4760187210884,1716.1707421688438,1.0506250000000001
475,2124.223585023066,2231.762404014859,1.0506250000000001
525,3023.453603538625,3176.5159422177685,1.0506250000000001
575,2672.7930817339425,2808.1032314967224,1.0506249999999997
625,2108.8524422429523,2215.6130971315024,1.0506250000000004
675,1863.5451351579732,1957.8871076253458,1.0506250000000001
725,1799.5980283797335,1890.7026785664582,1.0506250000000004
775,2315.3614801263284,2432.576655057724,1.0506250000000001
825,2467.4646691197677,2592.3800679939563,1.0506250000000001
875,2265.390104281645,2380.075478310904,1.0506250000000004
925,1667.0513921705187,1751.445868899151,1.050625
975,1202.4468373562158,1263.3207084973747,1.0506250000000004
1025,1138.9002420426477,1196.5570667960567,1.050625
1075,1195.4815101229979,1256.0027615729746,1.050625
1125,1203.359119745224,1264.2791751823258,1.050625
1175,1347.735668273519,1415.9647864798658,1.050625
1225,963.8926978476695,1012.6897656762077,1.050625
1275,728.1368151576942,764.9987414250525,1.050625
1325,769.5459881690482,808.5042538201063,1.0506250000000001
1375,844.4856265922798,887.237711438514,1.0506250000000001
1425,839.5133460727575,882.0137092176909,1.0506250000000001
1475,643.4918630077426,676.0686385725098,1.0506250000000004
1525,658.2000136550038,691.5213893462884,1.0506250000000001
1575,527.3425105596414,554.0392251567233,1.0506250000000001
1625,424.88454619575236,446.3943263469124,1.0506250000000001
1675,381.79731490443214,401.12580397146905,1.0506250000000001
1725,390.02759548958295,409.7727425112432,1.0506250000000004
1775,379.0828931248989,398.27396458934686,1.050625
1825,331.05444849172744,347.8140799466212,1.0506250000000001
1875,280.10916316585553,294.2896895511271,1.0506250000000004
1925,255.6858999505979,268.62999863559696,1.0506250000000001
1975,198.2387379167712,208.27457402380784,1.0506250000000004
2025,217.82616033395269,228.8536097008591,1.0506250000000004
2075,230.2225651821533,241.8775825444998,1.050625
2125,194.36041450546682,204.19991048980611,1.0506250000000001
2175,161.20966069138368,169.37089976388498,1.050625
2225,122.08936192241373,128.27013586973595,1.0506250000000001
2275,105.32684627813892,110.65901787096972,1.0506250000000001
2325,111.35073518879736,116.98786615773022,1.050625
2375,104.34264523547161,109.6249916505174,1.0506250000000004
2425,104.98507686197998,110.2999463781177,1.050625
2475,85.49492755145062,89.8231082587428,1.0506250000000001
2525,72.97099422377232,76.6651508063508,1.050625
2575,64.49759199609238,67.76278259089456,1.050625
2625,61.565758006547355,64.68252450562883,1.0506250000000004
2675,55.88988645330211,58.71931195500053,1.050625
2725,49.82193068824125,52.34416592933347,1.0506250000000001
2775,47.28802109369638,49.68197716156477,1.0506250000000001
2825,36.30476989746961,38.14269887352901,1.050625
2875,31.413610053803563,33.00392406277738,1.0506250000000004
2925,30.1922994082018,31.720784565742022,1.0506250000000001
2975,26.949121228083243,28.31342049025496,1.0506250000000001
3025,25.26109614880068,26.53993914133371,1.050625
3075,22.678212308834386,23.826296806969136,1.0506250000000004
3125,17.73760315234961,18.635569311937317,1.0506250000000004
3175,15.246715034161259,16.018579982765676,1.0506250000000001
3225,14.730053576658579,15.475762538976925,1.0506250000000004
3275,14.808518940742177,15.558200212117253,1.0506250000000001
3325,13.842651924294275,14.543436177961684,1.0506250000000008
3375,11.749250040594333,12.344055823899422,1.0506250000000001
3425,9.055001871934008,9.513411341700667,1.050625
3475,7.431923521542792,7.8081646498208945,1.0506249999999997
3525,6.708867355431755,7.048503765300492,1.0506250000000006
3575,5.993598042381461,6.297023943277025,1.0506250000000004
3625,5.807679451456264,6.101693223686238,1.0506250000000001
3675,5.347122474514191,5.617820549786474,1.0506250000000004
3725,4.940183807433352,5.190280612684666,1.0506250000000001
3775,3.7423181127633907,3.9317729672220354,1.0506249999999995
3825,3.0982661551000747,3.255115879202017,1.0506250000000004
3875,3.0199748895960528,3.172861118381854,1.0506250000000004
3925,2.752518004175509,2.8918642281368934,1.0506249999999997
3975,2.4345363247870586,2.5577847262294036,1.0506250000000001
4025,2.1793158826365486,2.289643749195026,1.0506250000000008
4075,1.877110520891915,1.9721392410120675,1.0506249999999997
4125,1.4586036716094335,1.5324454824846612,1.0506250000000001
4175,1.2767792797154296,1.3414162307510236,1.0506250000000004
4225,1.1762200626290962,1.235766203299694,1.050625
4275,1.1359225884249662,1.1934286694639804,1.0506250000000004
4325,1.0479596107112126,1.1010125660034678,1.0506250000000001
4375,0.892376401482448,0.9375529568074963,1.0506249999999993
4425,0.7717576157264537,0.8108278450226065,1.0506250000000015
4475,0.6499801962818842,0.6828854437186559,1.050625000000002
4525,0.5629320181165774,0.5914304515337294,1.0506250000000004
4575,0.5439334998198991,0.5714701332482816,1.0506250000000001
4625,0.49627830312159577,0.5214023922171268,1.0506250000000006
4675,0.4177129595334935,0.43885967810987686,1.0506250000000006
4725,0.3208575881892043,0.33710100359128253,1.0506249999999993
4775,0.2866789179073149,0.3011920381263722,1.0506249999999981
4825,0.24139572115151944,0.25361637953481503,1.0506249999999997
4875,0.23300512666370846,0.2448010112010586,1.0506249999999995
4925,0.21842602888625529,0.2294838465986218,1.0506249999999993
4975,0.1444684497257485,0.15178216499311395,1.0506249999999961
