ell,DlTT,DlTT_c,ratio
25,643.903712401667,676.5013378420017,1.0506250000000004
75,2502.234176058906,2628.9097812218884,1.0506250000000001
125,1936.5850695596175,2034.6246887060731,1.050625
175,4251.520998376109,4466.7542489189,1.0506250000000001
225,5789.097442734709,6082.1705007731525,1.0506249999999997
275,4871.780352192451,5118.414232522192,1.0506249999999997
325,2553.3238977969463,2682.5859201229177,1.0506250000000004
375,1779.6987510908045,1869.7960003647768,1.0506250000000001
425,1582.936919246616,1663.0731007834763,1.0506250000000001
475,1629.2687665303135,1711.7504978359102,1.0506249999999997
525,2340.1041163663217,2458.571887257367,1.0506250000000001
575,2536.470986940701,2664.879830654575,1.0506250000000004
625,2662.4950879302714,2797.2839017567417,1.0506250000000001
675,1975.1568160797233,2075.1491298937594,1.0506250000000001
725,2555.659162123086,2685.0394072055683,1.0506250000000004
775,3160.308176502313,3320.2987779377427,1.050625
825,3067.4765441196882,3222.767544165748,1.0506250000000001
875,2629.0253506962213,2762.119759075217,1.050625
925,1991.0478234483833,2091.8446195104575,1.050625
975,1537.3229769138545,1615.1499526201183,1.050625
1025,1083.805359123154,1138.6730054287634,1.050625
1075,1124.6555005177145,1181.5911852314237,1.050625
1125,1247.9295847149972,1311.1060199411943,1.0506250000000004
1175,1064.5515232382734,1118.4444441022113,1.0506250000000004
1225,981.9992257594171,1031.712936563488,1.0506250000000006
1275,740.3842197495743,777.8661708743966,1.0506250000000001
1325,793.892596899593,834.083409617635,1.0506250000000001
1375,811.009271633874,852.0666160103391,1.0506250000000001
1425,859.2195139305878,902.7175018233244,1.0506250000000006
1475,749.0645478307532,786.985940564685,1.050625
1525,640.1425868461586,672.5498053052455,1.0506250000000004
1575,496.20569405189565,521.326107313273,1.0506250000000004
1625,397.3245511525744,417.43910655467346,1.050625
1675,381.35653445674365,400.66270901361634,1.0506250000000001
1725,386.24415782849024,405.7977683185576,1.0506250000000001
1775,430.5680143793035,452.3655201072557,1.050625
1825,350.07518283574393,367.7977389668035,1.0506250000000001
1875,276.0653821231184,290.0411920931013,1.0506250000000001
1925,214.49313388600368,225.35184878898264,1.0506250000000001
1975,232.00829320580587,243.75371304934984,1.0506250000000001
2025,243.99196380151795,256.3440569689698,1.0506250000000001
2075,220.90270756212638,232.0859071324591,1.0506250000000004
2125,181.57274294304867,190.76486305454048,1.050625
2175,139.0010891798598,146.03801931959023,1.0506250000000001
2225,132.60431250513298,139.31740582570532,1.050625
2275,103.81934732350199,109.07520178175427,1.050625
2325,107.1658984537909,112.59117206301413,1.0506250000000006
2375,103.52978552475834,108.77098091694921,1.050625
2425,90.23115250749163,94.79910460318344,1.0506250000000006
2475,82.36527205092307,86.53501394850106,1.0506250000000001
2525,66.32655030278129,69.68433191185959,1.050625
2575,59.25224131677371,62.25188603343538,1.050625
2625,56.89039158928139,59.77046766348878,1.0506250000000004
2675,54.2951318883582,57.04382294020637,1.0506250000000006
2725,51.402954675475456,54.0052292559214,1.050625
2775,43.10647921337161,45.28874472354855,1.0506250000000001
2825,34.689033412230685,36.44516572872485,1.0506249999999997
2875,28.23335252451023,29.662665996063566,1.0506250000000001
2925,25.06583067428849,26.334788352174357,1.0506250000000004
2975,25.870488505123735,27.18018198569563,1.0506250000000001
3025,24.234729478762578,25.46161265862493,1.050625
3075,22.95890181343415,24.121196217739257,1.0506250000000001
3125,18.777208512316694,19.72780469325273,1.0506250000000001
3175,16.469965357863938,17.303757354105805,1.0506250000000004
3225,14.467629250164658,15.200052980954245,1.0506250000000001
3275,14.200312950652513,14.919203793779301,1.0506250000000004
3325,12.085505016295429,12.69733370774539,1.0506250000000004
3375,11.54800904315487,12.13262700096458,1.0506249999999995
3425,9.358661478014279,9.832443715338755,1.0506250000000004
3475,7.780947904442027,8.174858392104406,1.0506250000000001
3525,6.129352028749025,6.439650475204445,1.0506250000000001
3575,6.2238875858417195,6.538971894874961,1.0506250000000006
3625,6.046451162769096,6.3525527528842805,1.0506249999999997
3675,5.1300852964060475,5.389795864536609,1.050625000000001
3725,4.441632678822423,4.666490333187811,1.0506250000000006
3775,3.7132140446922883,3.9011955057048344,1.0506249999999997
3825,3.3090399547728233,3.476560102483197,1.050625
3875,3.1971555916501146,3.359011593477402,1.0506250000000001
3925,3.0082240293134097,3.160515370797403,1.0506250000000008
3975,2.5247383940051247,2.6525532752016345,1.0506250000000001
4025,2.3576756775545533,2.477033008730753,1.0506250000000001
4075,1.9753875015018605,2.075391493765391,1.0506249999999995
4125,1.537874774149502,1.6157296845908204,1.050625
4175,1.3103945802953405,1.3767333059227933,1.0506250000000008
4225,1.3016250251658281,1.3675197920648496,1.050625000000001
4275,1.0752393733708059,1.1296733666477032,1.0506250000000004
4325,0.9649170355401876,1.0137659604644105,1.0506250000000008
4375,0.8764759604730894,0.92084755597204,1.0506250000000006
4425,0.7204986621147799,0.7569739068843399,1.050624999999999
4475,0.679185349264031,0.7135691075705232,1.050625000000001
4525,0.6035949279585231,0.6341519211864229,1.0506249999999993
4575,0.5419906364518838,0.5694289124222599,1.050624999999999
4625,0.45152173415671637,0.47438002194840034,1.0506250000000004
4675,0.38822032425767794,0.40787397817322313,1.0506250000000006
4725,0.34456572355796433,0.3620093633130863,1.0506250000000001
4775,0.2948506920313302,0.30977750831541645,1.0506250000000006
4825,0.24774659490464074,0.260288766271688,1.0506249999999993
4875,0.22523905213784914,0.23664177915232798,1.050625000000001
4925,0.20910024723805512,0.21968594725448173,1.0506250000000004
4975,0.13650934455839692,0.14342013012666632,1.0506250000000041
