ell,DlTT,DlTT_c,ratio
25,314.6521328657494,330.581397092078,1.0506250000000001
75,2480.6276078036553,2606.2093804487163,1.0506250000000004
125,4357.008679713696,4577.5822441242035,1.0506250000000004
175,5699.219419596187,5987.7424027132465,1.0506250000000004
225,5043.32404148317,5298.642321083256,1.0506250000000001
275,5170.561892244594,5432.321588039476,1.050625
325,3464.826697853225,3640.2335494320455,1.0506250000000001
375,1933.3710060962235,2031.2479132798446,1.050625
425,1875.4452058849363,1970.3896194328609,1.050625
475,2258.2859167986053,2372.611641336535,1.0506250000000001
525,2658.9918506244294,2793.6033130622914,1.0506250000000001
575,2104.122557028801,2210.6437614783836,1.0506249999999997
625,2178.0388732812326,2288.3020912410952,1.0506250000000001
675,2189.7391771408197,2300.5947229835742,1.0506250000000001
725,2328.925331578301,2446.827176489454,1.0506250000000006
775,2251.950938659282,2365.955954928908,1.0506249999999997
825,2678.7429858477544,2814.3543495062972,1.0506250000000001
875,2284.2875792608747,2399.929637960957,1.0506250000000001
925,1793.204766543043,1883.9857578492847,1.0506250000000001
975,1235.3775883472304,1297.9185787573088,1.050625
1025,1080.894784250745,1135.6150827034394,1.0506250000000004
1075,1171.5193416592617,1230.8275083307622,1.0506250000000004
1125,1261.6574223518674,1325.5288293584304,1.0506249999999997
1175,1113.5445465383632,1169.9177392068682,1.0506250000000004
1225,960.2657067201629,1008.8791581228716,1.0506250000000004
1275,880.6603131528718,925.2437415062356,1.0506249999999995
1325,761.5058953179258,800.0571312683958,1.050625
1375,762.258890855168,800.848247204711,1.0506250000000001
1425,772.7048273779454,811.8230092639538,1.050625
1475,811.3607932152236,852.4359333717443,1.0506250000000001
1525,624.2543288365802,655.8572042339323,1.0506250000000004
1575,457.97849101876477,481.16365212658974,1.050625
1625,389.7759458456609,409.5083531040976,1.0506250000000004
1675,407.2230596745386,427.8387270705621,1.050625
1725,410.91984029044175,431.72265720514554,1.0506250000000004
1775,394.58904037127166,414.5651105400674,1.0506250000000004
1825,306.25590320133523,321.76010830090286,1.0506250000000001
1875,271.5390939718598,285.28576060418527,1.0506250000000001
1925,213.31921692863207,224.11850228564404,1.050625
1975,212.47614702806834,223.23275197136428,1.050625
2025,245.62706719725236,258.06193747411317,1.0506249999999997
2075,217.47405823980466,228.4836824381948,1.0506250000000001
2125,187.68003618915682,197.18133802123293,1.0506250000000001
2175,158.57234527321796,166.60007025267464,1.0506250000000001
2225,123.88122935453214,130.1527165906054,1.0506250000000006
2275,111.0871560537442,116.710943328965,1.0506250000000001
2325,111.14482254078005,116.77152918190706,1.0506250000000001
2375,106.713703924805,112.11608518599824,1.050625
2425,92.4701069996956,97.15140616655519,1.050625
2475,83.66756832622829,87.90323897274358,1.0506249999999997
2525,67.93690772357101,71.37621367707679,1.050625
2575,56.817432917093235,59.6938154585211,1.0506250000000004
2625,57.65764258540335,60.576560741289406,1.0506250000000001
2675,57.71624981894823,60.63813496603252,1.0506250000000006
2725,54.95470407120105,57.736785964805605,1.0506250000000001
2775,50.510549056991785,53.067645603002,1.0506250000000001
2825,39.00154973327277,40.976003188519705,1.0506250000000001
2875,31.0866068305896,32.660366301388194,1.050625
2925,29.602226183256,31.10083888378334,1.0506250000000001
2975,28.575066346887134,30.021679080698302,1.0506250000000001
3025,26.18793950273932,27.513703940065504,1.0506250000000004
3075,21.54183812076849,22.632393675632397,1.0506250000000001
3125,17.439582851759337,18.322461733629662,1.0506250000000006
3175,16.042073935792395,16.854203928791886,1.0506250000000001
3225,14.693668608550484,15.437535581858352,1.050625
3275,14.126630758003138,14.841791440127055,1.0506250000000006
3325,11.595967538946853,12.183013395606036,1.050625
3375,11.062903349249071,11.62296283130481,1.0506250000000004
3425,9.173692053747073,9.63811021396802,1.0506250000000001
3475,7.603102978343378,7.988010066622011,1.050625
3525,5.971376298715297,6.273677223837762,1.0506250000000004
3575,5.740696395488163,6.031319150509751,1.050625
3625,5.248057109549137,5.513740000720062,1.050625
3675,4.979076569593529,5.2311423209292025,1.0506250000000004
3725,4.686267752097406,4.923510057047337,1.050625
3775,4.149355223416717,4.359416331602188,1.050625
3825,3.3973633262132745,3.569354844602823,1.0506250000000004
3875,3.061322461654195,3.2163019112754396,1.0506250000000004
3925,2.756510357426112,2.8960586942708084,1.050625
3975,2.3268413917843542,2.4446377372434376,1.0506250000000001
4025,2.2312476075373673,2.3442045176689468,1.0506250000000001
4075,1.8045833673289033,1.895940400299929,1.050625
4125,1.6853472432777674,1.7706679474687048,1.0506250000000001
4175,1.2650174761611408,1.3290589858917996,1.0506250000000008
4225,1.1752554044819115,1.23475270933381,1.0506250000000015
4275,1.0975397500860824,1.15310269993419,1.0506249999999997
4325,1.018208540901569,1.0697553482847115,1.0506250000000006
4375,0.9218169163924027,0.9684838977847692,1.0506250000000013
4425,0.7529422633134161,0.7910599653936576,1.050625
4475,0.6886732015582977,0.7235372823871866,1.0506250000000001
4525,0.5983663413336171,0.6286586373636314,1.050625
4575,0.5369631147056229,0.5641468723875949,1.0506249999999997
4625,0.46616669857538573,0.4897663876907647,1.0506250000000001
4675,0.4029105310624359,0.423307876697472,1.0506250000000006
4725,0.36513546089438753,0.3836204436021659,1.050625
4775,0.28151538908409945,0.295767105656482,1.0506250000000001
4825,0.2497537114180935,0.2623974930586347,1.0506250000000008
4875,0.23016289030440817,0.24181488662606848,1.0506249999999984
4925,0.20221091658115714,0.21244784423307841,1.050625000000001
4975,0.13161784299448243,0.13828099629607762,1.0506249999999964
