ell,DlTT,DlTT_c,ratio
25,451.8688705446811,474.74473211600565,1.0506250000000001
75,3262.498956415318,3427.6629660838444,1.0506250000000004
125,2689.4243777152924,2825.5764868371293,1.0506250000000001
175,5510.436845958903,5789.402711285574,1.0506250000000001
225,4728.679829769714,4968.069246151806,1.050625
275,6034.820819419013,6340.333623402101,1.0506250000000001
325,4321.238993868893,4540.001717933509,1.0506250000000008
375,2429.8893495787584,2552.902497901183,1.050625
425,1907.7874743189846,2004.369215206383,1.050625
475,2132.3385470275016,2240.2881859707695,1.0506250000000004
525,2863.8279657007174,3008.809256464317,1.0506250000000004
575,2716.474935715124,2853.9964793357017,1.0506249999999997
625,1965.3315377202216,2064.8264468173084,1.0506250000000004
675,1880.7242172280303,1975.9358807252,1.0506250000000004
725,2076.944036983446,2182.089328855733,1.0506250000000001
775,1943.447330511036,2041.8343516181576,1.0506250000000001
825,2235.7107820882734,2348.8936404314927,1.0506250000000001
875,2533.1546115037277,2661.3955637111044,1.0506250000000001
925,1787.3562091522426,1877.8411172405763,1.0506250000000008
975,1261.838139204864,1325.7186950021107,1.0506250000000004
1025,987.8088338283304,1037.8166560408897,1.0506250000000001
1075,1162.3747254556692,1221.2199459318624,1.050625
1125,1302.4214105813362,1368.356494492017,1.0506250000000004
1175,1164.2382215110922,1223.1777814750917,1.0506250000000004
1225,1035.6101079175767,1088.0378696309037,1.0506249999999997
1275,784.2232172577013,823.9245176313724,1.050625
1325,758.2749600449756,796.6626298972526,1.0506250000000001
1375,770.0865715589025,809.0722042440718,1.050625
1425,826.5520546276188,868.3962523931418,1.050625
1475,753.3884916482418,791.5287840379343,1.0506250000000004
1525,675.3008802542882,709.4879873171617,1.0506250000000001
1575,482.5151902986992,506.94252180757104,1.0506250000000004
1625,394.84199906900704,414.8308752718755,1.050625
1675,442.49186262264385,464.8930131679152,1.0506250000000001
1725,397.8723410461705,418.014628311633,1.0506250000000001
1775,389.6722130194174,409.39936880352553,1.0506250000000004
1825,317.55545737195257,333.6317024014077,1.0506250000000001
1875,280.1827634414417,294.3670158406647,1.0506250000000001
1925,236.38717510860454,248.35427584847773,1.0506250000000004
1975,249.49553656953142,262.12624810836394,1.050625
2025,237.11659011031202,249.12061748464657,1.0506250000000001
2075,235.04138438972058,246.94035447445017,1.050625
2125,216.43456097037884,227.39156061950428,1.0506250000000001
2175,169.2641787309907,177.83317777924708,1.050625
2225,123.51397757557487,129.76687269033837,1.0506250000000001
2275,112.95048570988885,118.66860404895202,1.0506250000000004
2325,108.47313706567978,113.96458962962987,1.0506250000000006
2375,106.12214032727387,111.49457368134212,1.0506250000000001
2425,94.0369751664138,98.7975970342135,1.050625
2475,88.85265871204999,93.35082455934756,1.0506250000000004
2525,68.15422034159624,71.60452774638955,1.050625
2575,59.003411646911324,61.99045936153623,1.0506250000000004
2625,65.90706947257559,69.24361486462473,1.0506250000000001
2675,57.05077016531988,59.938965404939225,1.0506250000000004
2725,57.19704977665289,60.09265042159596,1.0506250000000004
2775,47.55804461620535,49.96567062490074,1.050625
2825,36.8361831231348,38.70101489374351,1.0506250000000004
2875,26.312102445707644,27.6441526320216,1.0506250000000004
2925,27.92301691009029,29.336619641163608,1.050625
2975,27.15257338642786,28.527172414115775,1.0506250000000001
3025,25.474172223242885,26.763802192044555,1.050625
3075,22.095968261684728,23.214576654932515,1.050625
3125,17.948054658025573,18.856674925088118,1.0506250000000001
3175,16.655780383003954,17.49897926489353,1.0506250000000001
3225,13.201365891682343,13.869685039948763,1.0506250000000001
3275,14.00455222285492,14.713532679136945,1.0506249999999995
3325,12.722574488177152,13.36665482164112,1.050625
3375,11.099378323928207,11.661284351577066,1.0506249999999995
3425,9.388363189201149,9.863649075654456,1.050625
3475,7.461719766227192,7.839469329392445,1.0506250000000001
3525,6.872752568180056,7.220685666944169,1.0506249999999997
3575,6.558182496274699,6.890190485148608,1.0506250000000004
3625,5.546469354479875,5.827259365550421,1.0506250000000004
3675,4.995970695703325,5.2488917121733065,1.0506250000000001
3725,4.426854235676776,4.650963731357914,1.0506250000000001
3775,3.948905213054955,4.148818539465862,1.050625
3825,3.1756063929024347,3.336371466543121,1.0506250000000001
3875,3.206174054502885,3.3684866160120923,1.0506249999999995
3925,3.002695866594926,3.1547073448412943,1.050625
3975,2.5436604087801666,2.6724332169746625,1.050625
4025,2.2772050884039525,2.3924885960044024,1.050625
4075,1.8543498895331314,1.9482263526907477,1.0506250000000008
4125,1.560493987759113,1.6394939958894192,1.0506250000000006
4175,1.3532530415358217,1.4217614767635727,1.050625
4225,1.114184031323279,1.17058959790902,1.050625
4275,1.121207854375953,1.1779690020037368,1.050625000000001
4325,1.0515960185058857,1.1048330669427446,1.0506249999999986
4375,0.8600224495446098,0.9035610860528054,1.0506249999999997
4425,0.7440703794010105,0.7817389423581869,1.0506250000000004
4475,0.6732037312802501,0.7072846701763137,1.0506250000000013
4525,0.6077552426931497,0.6385228518544908,1.0506250000000006
4575,0.5452537793067805,0.5728572518841858,1.050624999999999
4625,0.5244705758705546,0.5510218987740019,1.0506250000000008
4675,0.4405006675060381,0.4628010137985318,1.050625000000001
4725,0.34967694869205435,0.36737934421958923,1.050624999999999
4775,0.2877893657296391,0.30235870236970197,1.0506249999999997
4825,0.23794143726930156,0.24998722253106018,1.050625000000001
4875,0.21822133366728155,0.22926878868418768,1.050625
4925,0.21042339842263133,0.22107608296777706,1.0506250000000001
4975,0.13773448033256902,0.14470728839940517,1.0506249999999988
