ell,DlTT,DlTT_c,ratio
25,942.3206414313562,990.0256239038189,1.0506250000000004
75,2571.2045957288533,2701.3718283876265,1.050625
125,4219.274575279586,4432.875350653117,1.0506250000000004
175,5013.179804813564,5266.972032432251,1.050625
225,5311.442217500109,5580.333979761054,1.0506250000000004
275,4279.0266807825965,4495.652406497216,1.0506250000000001
325,2538.528984720156,2667.042014571614,1.050625
375,1531.154002699609,1608.668674086277,1.0506250000000001
425,1830.2448898518396,1922.9010374005888,1.050625
475,2960.4629355251877,3110.3363716361505,1.0506250000000001
525,3209.3827747365767,3371.8577777076175,1.0506250000000006
575,2562.234386504249,2691.9475023210266,1.050625
625,2185.3147389793994,2295.9462976402306,1.0506249999999995
675,1722.914368448925,1810.136908351652,1.0506250000000001
725,1861.321756822211,1955.5511707613357,1.0506250000000001
775,2380.749479963527,2501.274922386681,1.0506250000000001
825,2269.91098463126,2384.8252282282174,1.050625
875,2503.2005989100876,2629.9251292299105,1.050625
925,1789.4687569916243,1880.0606128143254,1.0506250000000001
975,1116.1167043243922,1172.6201124808144,1.050625
1025,911.1562919736439,957.2835792548095,1.050625
1075,1171.7749410183644,1231.096047407419,1.050625
1125,1270.6583260736627,1334.9854038311414,1.0506249999999997
1175,1232.7622303333983,1295.1708182440266,1.050625
1225,1036.9947318117158,1089.492590109684,1.0506250000000001
1275,792.3334968737547,832.4453801529887,1.0506250000000001
1325,836.0703873828046,878.3964507440593,1.0506250000000001
1375,773.4616686980639,812.6181656759035,1.0506250000000001
1425,775.6599047882808,814.9276874681875,1.0506250000000001
1475,841.7689907712764,884.3835459290724,1.0506250000000001
1525,690.7841359096614,725.7550827900882,1.0506250000000004
1575,456.00755706081065,479.0929396370143,1.0506250000000001
1625,398.43467304120827,418.60542836391954,1.0506250000000004
1675,399.94270629975136,420.18980580617625,1.050625
1725,414.0933069714671,435.05678063689766,1.0506250000000001
1775,366.0153045237199,384.54482931523324,1.050625
1825,335.9655270847215,352.97378189338554,1.0506250000000001
1875,315.70128871674643,331.6836664580318,1.0506250000000001
1925,236.38688602313042,248.3539721280514,1.050625
1975,247.81186778695445,260.35734359366904,1.0506250000000001
2025,248.53423429676158,261.11627990803515,1.0506250000000001
2075,219.09132357965458,230.18282183587465,1.0506250000000001
2125,193.63929023887505,203.44227930721814,1.0506250000000001
2175,172.69205158266928,181.43458669404194,1.0506250000000001
2225,140.23229534514616,147.3315552969942,1.0506250000000001
2275,117.79073791139619,123.75389401816064,1.0506250000000001
2325,107.24615463091678,112.67549120910691,1.0506249999999997
2375,112.51166845546338,118.20757167102121,1.050625
2425,89.70212709602554,94.24329728026187,1.0506250000000006
2475,74.32281938769995,78.08541211920226,1.050625
2525,70.76169725935384,74.34400818310861,1.050625
2575,65.2656350533659,68.56970782794254,1.050625
2625,60.30428695008706,63.357191476935206,1.0506249999999997
2675,55.81988364009969,58.64576524937974,1.0506250000000001
2725,50.13382010907552,52.671844752097485,1.0506250000000004
2775,44.105140335170454,46.33796306463846,1.050625
2825,36.400348822506096,38.24311648164547,1.0506250000000001
2875,29.853028808841128,31.36433839228871,1.050625
2925,28.179714915909617,29.60631298352754,1.050625
2975,25.725179581550247,27.02751679786622,1.0506249999999997
3025,26.204599119952174,27.531206950399763,1.0506250000000004
3075,21.37138041342367,22.453306546853245,1.0506250000000001
3125,17.7287922614628,18.626312369699352,1.050625
3175,15.159917787872084,15.927388625883111,1.0506250000000001
3225,13.335752137385512,14.010874589340656,1.0506250000000001
3275,12.839174421345465,13.489157626426081,1.0506250000000001
3325,12.693150655760475,13.335741407708353,1.0506250000000004
3375,11.329935361780917,11.903513339471074,1.0506249999999997
3425,9.477700756880235,9.957509357697298,1.050625
3475,7.336187838874396,7.707582348217416,1.0506250000000004
3525,6.763093452454306,7.105475058484807,1.0506250000000004
3575,6.194082448491845,6.507657872446748,1.0506250000000004
3625,5.86334683572848,6.160178769287233,1.0506249999999997
3675,5.108586615964362,5.36720881339756,1.0506250000000004
3725,4.247051128537196,4.462058091919391,1.050625
3775,3.9224829315300984,4.121058629938809,1.050625
3825,3.353801610194034,3.5235878167101102,1.0506250000000008
3875,2.9731619720761016,3.123678296912455,1.0506250000000004
3925,2.9074856692713364,3.0546771312781993,1.0506250000000006
3975,2.9132443309288667,3.060727325182141,1.0506250000000001
4025,2.135630264852895,2.2437465470110727,1.050625
4075,1.919372447299935,2.0165406774444947,1.0506250000000004
4125,1.5659269386761367,1.645201989946617,1.0506250000000006
4175,1.360943798654605,1.4298415784614935,1.0506249999999995
4225,1.1973214050988739,1.2579358012320034,1.0506249999999993
4275,1.0476351171962068,1.1006716450042648,1.0506250000000001
4325,1.0098608446198531,1.0609850498787334,1.0506250000000001
4375,0.8903884187007953,0.9354643323975221,1.050624999999999
4425,0.8543611501460288,0.8976131833721714,1.050625
4475,0.6682706575671719,0.7021018596065103,1.0506250000000006
4525,0.6908448088889668,0.7258188273389712,1.0506250000000006
4575,0.605661987238394,0.6363236253423374,1.0506249999999995
4625,0.5257338758186696,0.5523491532819893,1.0506249999999993
4675,0.40313652702259645,0.423545313703116,1.0506250000000015
4725,0.34499391047466366,0.36245922719244306,1.0506249999999988
4775,0.32432954050917373,0.3407487234974509,1.0506250000000008
4825,0.27275420986354504,0.2865623917378863,1.0506249999999973
4875,0.24405272172650283,0.2564078907639068,1.050624999999999
4925,0.21017732359745048,0.2208175506045716,1.0506250000000008
4975,0.14340299517954172,0.15066277181050586,1.0506249999999988
