ell,DlTT_c,DlTT,ratio,difference
25,259.26324471454495,254.80873784841785,1.0174817665349334,4.454506866127105
75,1821.9010765161026,1821.6121216717463,1.0001586258901765,0.2889548443563399
125,2549.453745082468,2580.300079701987,0.988045446782654,-30.84633461951944
175,5086.121888409083,5039.57665682097,1.0092359407858427,46.54523158811298
225,5854.712516851535,5880.677208897524,0.9955847445585512,-25.964692045989068
275,5175.700162085838,5227.790607112034,0.9900358585603389,-52.090445026195994
325,4361.268398872236,4247.524718971337,1.0267788152927912,113.74367990089831
375,1992.0935075051566,1975.498599498946,1.008400364348737,16.594908006210517
425,2278.9317366449964,2271.1825591986662,1.00341195709475,7.749177446330123
475,2386.94825524667,2401.2167820881605,0.9940577931372435,-14.268526841490257
525,2906.1579006881298,2917.572674383022,0.9960875786248218,-11.41477369489212
575,2675.9990844426948,2624.9160823414395,1.0194608134122478,51.08300210125526
625,2320.564229629205,2297.6411583748873,1.0099767847432413,22.92307125431762
675,2065.8900418655858,2050.1226679062465,1.0076909417207909,15.767373959339238
725,2197.9737859338366,2172.739161115521,1.0116141989199292,25.23462481831575
775,2457.4364668161797,2455.453712297012,1.0008074900818689,1.9827545191678837
825,2747.1917842047706,2778.2968083911564,0.9888042832240095,-31.10502418638589
875,2641.861930332278,2643.810946396348,0.9992628005165323,-1.9490160640698377
925,2091.2220419333407,2095.754259766606,0.9978374287862499,-4.532217833265349
975,1283.9058822473899,1272.647610967091,1.0088463382819253,11.258271280298914
1025,1153.7932842839791,1152.9538362197422,1.0007280847141193,0.8394480642368762
1075,1182.0397738380304,1187.5075156705252,0.9953956149663546,-5.467741832494767
1125,1176.2032637127013,1174.383052939027,1.001549929360032,1.8202107736742619
1175,1166.4867464343793,1160.9160902729584,1.0047985002603514,5.570656161420857
1225,997.1144471653154,981.9887949204782,1.0154030802826646,15.12565224483717
1275,901.0242296765069,892.8127761302707,1.0091972849916275,8.211453546236271
1325,774.8999504308108,763.4109676484031,1.0150495385438307,11.488982782407675
1375,865.1219406034368,865.5418357496458,0.9995148759668615,-0.4198951462090008
1425,845.2495491272593,844.0338002433303,1.0014404030781452,1.2157488839289954
1475,793.7379054661341,794.3555752903299,0.9992224265260932,-0.6176698241957865
1525,632.1900127468163,620.1027659390337,1.0194923284844224,12.087246807782549
1575,538.9372305327788,532.6052025012626,1.011888783665235,6.332028031516188
1625,400.4648221463722,390.52033735156505,1.0254647039953124,9.944484794807181
1675,376.2801715843142,373.4168974713346,1.0076677679354331,2.863274112979582
1725,387.79697368434284,384.5622803854745,1.0084113639424699,3.2346932988683648
1775,382.0244039171571,378.0893025901223,1.0104078621110864,3.935101327034772
1825,357.8279048958399,351.1057892256056,1.0191455563437462,6.722115670234302
1875,293.681608952762,287.16846615544034,1.0226805640762666,6.513142797321677
1925,220.82895567597873,215.67631099480815,1.02389063804645,5.152644681170585
1975,240.11757968844324,236.17150927259,1.016708494720668,3.9460704158532565
2025,211.48757522152422,209.27422738333397,1.0105763039523066,2.213347838190259
2075,247.14776879247594,241.11643407224102,1.0250142000624805,6.0313347202349235
2125,205.85751671875875,202.36528811216039,1.017257053515338,3.49222860659836
2175,168.70191096343626,166.64888726425247,1.0123194563905389,2.0530236991837967
2225,118.4640052528971,116.39411435115815,1.0177834670874693,2.069890901738944
2275,110.87922058527711,107.97464937662384,1.0269004921564682,2.904571208653266
2325,107.49900720041187,105.28489163210102,1.0210297558746384,2.214115568310845
2375,104.82125033935566,103.18241639086516,1.015882880105099,1.6388339484905003
2425,103.80445462512083,102.34732778669115,1.0142370775079401,1.457126838429673
2475,81.59216380665136,79.76187099863819,1.0229469643213913,1.8302928080131693
2525,73.08754294380503,71.06983717953256,1.0283904655525729,2.0177057642724776
2575,60.12225319949258,59.09800991746567,1.0173312651890873,1.0242432820269158
2625,56.813954259046554,55.41187828248627,1.0253028054637057,1.4020759765602833
2675,57.680820716801904,55.361686897548985,1.0418905916567291,2.3191338192529187
2725,55.32829462017956,53.16282318644555,1.0407328148495718,2.1654714337340124
2775,47.28086080388011,46.21738173815931,1.0230103702487054,1.0634790657207986
2825,34.9121925489324,33.254588499844154,1.0498458746255728,1.657604049088249
2875,34.44937149293697,31.37571382606729,1.0979629558042454,3.0736576668696785
2925,31.03593629598012,29.546147642716573,1.0504224331130627,1.489788653263549
2975,24.89631029583381,24.250086086258708,1.0266483264132116,0.6462242095751023
3025,24.75648885215996,24.01643087323155,1.0308146528031055,0.7400579789284123
3075,23.679519036640727,23.037687081809697,1.0278600864987795,0.6418319548310301
3125,20.697054043342302,18.939652557472574,1.0927895314096643,1.7574014858697282
3175,17.82778025431166,16.570017681512848,1.0759059282237275,1.2577625727988107
3225,14.623758366899974,13.359072733411587,1.0946686689058407,1.2646856334883871
3275,14.638581669012789,13.590950934467562,1.0770829605372472,1.0476307345452263
3325,14.25495977435636,13.324696310584027,1.0698149843035003,0.9302634637723326
3375,13.645907006083991,12.535135930745541,1.0886126071129398,1.1107710753384499
3425,10.641588812481874,9.595612643059432,1.1090056683539642,1.0459761694224419
3475,8.422910512054319,7.460211294475166,1.1290444974785234,0.9626992175791527
3525,7.66070368476101,7.066956369931426,1.0840174020821562,0.5937473148295842
3575,6.555291515607962,6.058903355636391,1.0819270635023082,0.4963881599715707
3625,6.636685836341323,5.78383441659551,1.1474543284466674,0.8528514197458135
3675,5.933141870185664,4.932564894397836,1.2028512543087337,1.000576975787828
3725,5.32216277293913,4.580813816048706,1.1618378276569845,0.7413489568904241
3775,4.761199709822372,3.8742083960354448,1.228947754770911,0.8869913137869272
3825,4.032298850471297,3.2881683497474192,1.2263054751381686,0.7441305007238777
3875,3.7290480299798223,2.974813842273653,1.2535399617240275,0.7542341877061691
3925,3.705055740771511,2.713460954245184,1.365435435868346,0.9915947865263268
3975,3.554625366042282,2.6927874909065674,1.3200541736197549,0.8618378751357145
4025,3.1026894105166325,2.2913226767058887,1.3541040910821003,0.8113667338107438
4075,2.343237494031622,1.7612050518060323,1.330473979522568,0.5820324422255898
4125,2.0074770141863607,1.3444224837211873,1.4931891116771003,0.6630545304651734
4175,1.9660380624525773,1.396275663288383,1.408058676481076,0.5697623991641942
4225,2.190484046809474,1.2086155723488397,1.8123910504913139,0.9818684744606345
4275,1.7648742609717158,1.0988583848355131,1.6060980061920334,0.6660158761362027
4325,1.617924916963284,1.0457996697821754,1.547069638394774,0.5721252471811087
