ell,DlTT_c,DlTT,ratio,difference
25,1251.1294858513147,1286.7569787877562,0.9723121820796294,-35.62749293644151
75,3230.9192280920897,3284.5336920541718,0.9836766892993717,-53.61446396208203
125,3174.2908604201107,3262.808914981838,0.9728705980435204,-88.51805456172724
175,5220.811995071687,5428.350742072366,0.9617676239318598,-207.538747000679
225,7026.761765345851,7160.3414617265735,0.9813445075078148,-133.57969638072245
275,6955.328703577896,6857.852271636988,1.0142138424801093,97.47643194090779
325,5154.873862291647,5070.739274846519,1.016592173820192,84.13458744512809
375,2353.8221152665524,2431.8583654858303,0.9679108572576397,-78.03625021927792
425,1941.4828161708308,1952.6717868432936,0.9942699173778964,-11.188970672462801
475,2556.7293934736017,2582.667798923876,0.989956739515209,-25.93840545027433
525,2764.8082491462537,2832.863583811635,0.9759764871650429,-68.05533466538145
575,2962.186470485179,2969.5095284522085,0.9975339166630502,-7.323057967029399
625,2387.3953726540262,2376.61273693808,1.0045369763227971,10.782635715946071
675,1925.600055450098,1913.1904144783027,1.0064863595792053,12.40964097179517
725,2139.805918166668,2127.119707161803,1.0059640324717747,12.686211004865072
775,2315.51923760887,2288.142992970767,1.0119643941494056,27.37624463810289
825,2419.6195994197715,2361.9967045249928,1.0243958405125577,57.62289489477871
875,2080.095005464973,2047.3805112260886,1.0159787074554563,32.7144942388843
925,1790.5469332229802,1760.8081735812184,1.0168892671490033,29.738759641761817
975,1185.4694336131818,1178.9143116668365,1.0055603039860268,6.555121946345253
1025,1146.508222505137,1138.4226573295696,1.00710242819177,8.085565175567353
1075,1216.6376943580428,1215.0489727421182,1.0013075371047302,1.588721615924669
1125,1253.251882731471,1257.1092614847457,0.9969315485364264,-3.8573787532748156
1175,1177.7739009759862,1172.5178245033298,1.0044827262859588,5.256076472656332
1225,986.2461213100493,989.1485108087777,0.9970657697332473,-2.9023894987284393
1275,859.6855334910238,854.0950830391095,1.0065454661464879,5.5904504519143075
1325,713.838788225913,704.0600806008194,1.0138890243809149,9.778707625093602
1375,803.3301411721677,805.3686464817373,0.9974688543954687,-2.0385053095695866
1425,754.4907436944237,754.5675742976746,0.9998981792938527,-0.07683060325086899
