ell,DlTT_c,DlTT,ratio,difference
25,138.65962526798515,130.69514766435603,1.0609393519649486,7.9644776036291205
75,1092.3895094086106,1099.2578554601337,0.993751833550784,-6.868346051523076
125,2927.630277799035,2920.3677940248826,1.0024868387430554,7.262483774152315
175,4765.153070138747,4781.7475625298885,0.9965296176399656,-16.594492391141102
225,5515.345235149812,5630.413324956139,0.9795631185198604,-115.06808980632741
275,4546.364530485608,4576.077544855009,0.9935068813676883,-29.713014369401208
325,3351.3527462013085,3303.4717830491213,1.014494134140293,47.88096315218718
375,2918.9737620727346,2912.4147564935824,1.0022520849973473,6.559005579152199
425,2024.4076043042885,2039.980907734325,0.9923659562837122,-15.573303430036503
475,2444.596622688825,2417.153800427912,1.0113533620641164,27.44282226091309
525,2191.687153139843,2175.3836926630197,1.0074945217856557,16.303460476823147
575,2003.5225390072249,1981.7057300064223,1.0110091062817546,21.81680900080255
625,2048.301773277541,2042.607580278809,1.002787707758313,5.694192998731978
675,1912.4318514869963,1927.9891862436368,0.9919307977100477,-15.557334756640557
725,2017.324891914717,2011.546376313526,1.0028726733170235,5.778515601190975
775,2029.1954230275664,2026.4755742981276,1.0013421571737329,2.7198487294388087
825,2631.7571081275264,2631.564326241315,1.0000732575237812,0.19278188621137815
875,2213.728240634323,2209.991710713467,1.0016907438624056,3.736529920855901
925,1587.2027715936465,1589.6523463382791,0.9984590500241923,-2.4495747446326277
975,1198.4518171451484,1200.813653611565,0.9980331365659333,-2.361836466416662
1025,1082.4207142457308,1098.496925099805,0.9853652654943813,-16.076210854074134
1075,1383.570792799513,1393.0475980518643,0.9931970700314875,-9.476805252351369
1125,1391.3897735676287,1394.5907179354983,0.9977047428132835,-3.2009443678696243
1175,1233.3999688465267,1238.0452458040133,0.9962478940303431,-4.645276957486658
1225,1060.1580671100858,1059.9048610802472,1.0002388950547698,0.2532060298385659
1275,781.3207033322576,776.2153404089636,1.006577250741533,5.105362923294024
1325,651.1184745581979,652.4839006320645,0.997907341357321,-1.3654260738666153
1375,737.1183010276196,738.4943344982397,0.9981367040932616,-1.3760334706200865
1425,822.4985187585265,823.7814743319126,0.998442602057267,-1.2829555733860616
1475,736.5417173464562,744.1225263351099,0.989812418358049,-7.580808988653757
1525,676.0142396763015,679.4340091742027,0.9949667378263009,-3.4197694979012567
1575,518.0229768454776,518.8299720617641,0.9984445863582637,-0.8069952162865093
1625,386.54387299628667,383.5821548449845,1.0077212094303478,2.9617181513021933
1675,357.55779143171503,358.8459370978863,0.9964103100160784,-1.2881456661712605
1725,385.1695825300201,385.9629993003973,0.9979443190880593,-0.7934167703772346
1775,419.41657562420994,419.7140772379448,0.9992911802823182,-0.29750161373488027
1825,353.8099338150212,353.79974180254334,1.0000288072920176,0.010192012477887147
1875,245.760293765978,246.16255908153897,0.9983658549981692,-0.40226531556098166
1925,237.43442108403664,236.76202371415621,1.0028399713743459,0.6723973698804286
1975,250.44549826696476,250.59939900499052,0.999385869484776,-0.15390073802575444
2025,238.91753508382752,237.8574441165167,1.0044568332567785,1.0600909673108276
2075,236.97392772905698,235.95508622551586,1.0043179467746983,1.0188415035411253
2125,201.99418162475698,200.43743515808762,1.007766745096501,1.5567464666693525
2175,160.01021867536016,158.81548557511192,1.0075227745954483,1.1947331002482429
2225,129.7410719685674,129.15278974652878,1.004554932364939,0.5882822220386288
2275,115.3833312557113,115.28454135933869,1.000856922317665,0.09878989637260815
2325,106.81000339609591,107.1066763641377,0.9972301169440346,-0.2966729680417899
2375,107.26794597385685,107.06398045855006,1.0019050806296685,0.2039655153067912
2425,91.35062304951536,91.18387867914542,1.0018286606446811,0.1667443703699405
2475,88.276479522364,88.03932433719963,1.0026937415404966,0.23715518516436873
2525,69.96648169229917,69.7308345379958,1.003379382390368,0.23564715430336491
2575,61.505245931210375,61.224001391331846,1.0045936974632035,0.2812445398785286
2625,59.39806945615031,59.02759956354131,1.0062762147766182,0.37046989260900176
2675,54.13979196391913,54.176798020520486,0.9993169390227281,-0.03700605660135636
2725,52.52090060742235,52.415083133637914,1.0020188363245488,0.10581747378443396
2775,44.854668200603086,44.702812420398686,1.0033970073018292,0.15185578020440005
2825,35.860383205990686,35.80378218924583,1.0015808669722568,0.056601016744856736
2875,30.10499612740389,29.9341609955327,1.0057070292331456,0.17083513187118982
2925,28.742659659469844,28.747559263443943,0.9998295645230539,-0.004899603974099165
2975,29.013985236209006,29.070011012037764,0.9980727294597324,-0.056025775828757673
3025,24.574248997161906,24.767252930148267,0.992207293496348,-0.1930039329863611
3075,21.57210870574077,21.597463173002772,0.998826044195149,-0.025354467262001634
3125,18.52602687937214,18.548011178285627,0.9988147355151896,-0.02198429891348752
3175,15.729554264399054,15.749337376298508,0.9987438765564052,-0.019783111899453587
3225,14.246722784464282,14.249458448674604,0.9998080162681147,-0.0027356642103217865
3275,13.598895536598757,13.572683753634584,1.001931215921623,0.02621178296417348
3325,12.546676608532744,12.519752315967727,1.0021505451454242,0.026924292565016827
3375,10.753745181237473,10.703471060337355,1.0046969922763105,0.05027412090011829
3425,9.267098474948634,9.251199885393383,1.0017185435135125,0.01589858955525081
3475,8.190146750930456,8.178366988177878,1.0014403563412606,0.011779762752578193
3525,6.510256669679631,6.519388011469584,0.9985993559864994,-0.009131341789952785
3575,6.211422557018909,6.195232001591887,1.002613389687886,0.016190555427021636
3625,5.888947516763032,5.885055454020269,1.0006613468255605,0.0038920627427634358
