ell,DlTT_c,DlTT,ratio,difference
25,560.919084987749,556.2777555837113,1.008343546649942,4.6413294040377195
75,1872.2627769612682,1829.3852422299954,1.0234382205242925,42.87753473127282
125,2258.9254079204034,2229.7234024334866,1.0130966941706967,29.202005486916732
175,4903.16672729448,4878.020604272275,1.0051549849953856,25.146123022204847
225,5794.613988304133,5753.381185487839,1.0071667079734434,41.23280281629468
275,4268.187557788464,4321.760584107264,0.9876038884440272,-53.57302631879975
325,4538.984532810583,4583.747580378003,0.9902343995208113,-44.76304756741956
375,2801.179360296596,2815.556939801011,0.9948935220235925,-14.37757950441528
425,2462.720049518693,2460.457594823925,1.0009195259855435,2.2624546947681665
475,2123.788704129288,2114.355287653153,1.0044616042210226,9.43341647613488
525,2473.550798742574,2440.4059224077128,1.0135817062360513,33.14487633486124
575,2828.8244322180785,2833.2902190709283,0.9984238159498132,-4.46578685284976
625,2530.725789096766,2525.590299866089,1.002033381752753,5.135489230677194
675,2080.284385601574,2074.940337687982,1.0025755188313255,5.344047913592021
725,2209.981661470423,2195.90624216225,1.006409845301188,14.075419308173423
775,2475.7788091895954,2442.7656448175244,1.0135146670504847,33.01316437207106
825,2359.3419943028166,2342.497683202168,1.0071907482433975,16.84431110064861
875,1973.111377216749,1994.076506760635,0.9894862963016681,-20.965129543886178
925,1617.490372089829,1630.610645380571,0.9919537669351595,-13.120273290742034
975,1180.7911715131534,1194.6703183160953,0.9883824461107356,-13.879146802941932
1025,1177.6158361036107,1172.4592069477578,1.0043981309757266,5.156629155852897
1075,1414.97122957153,1416.418588953133,0.998978155615232,-1.447359381602837
1125,1338.888286408511,1338.0987600372382,1.000590035948655,0.7895263712728138
1175,1189.5460341058954,1188.9016213929804,1.0005420235798483,0.6444127129150274
1225,866.7548383797578,862.0620459433187,1.0054436829211102,4.692792436439049
1275,761.3837231666841,761.1840967868269,1.0002622576860183,0.19962637985724996
1325,638.733395150775,642.7524685972552,0.9937470898318734,-4.019073446480206
1375,893.7662123517645,900.3704020302287,0.9926650302324771,-6.604189678464195
1425,869.4129351040859,873.8731122222013,0.9948960815297619,-4.460177118115325
1475,764.1321035340845,776.1089437468489,0.9845680940681557,-11.976840212764387
