ell,DlTT_c,DlTT,ratio,difference
25,1239.1012123283592,1241.0301827157284,0.998445670045552,-1.9289703873691906
75,2457.3080574498827,2462.003265084589,0.9980929320032623,-4.695207634706549
125,3516.1498181154816,3539.23526328239,0.993477278719952,-23.085445166908357
175,4465.83152880313,4435.213928078044,1.006903297388037,30.61760072508605
225,6779.185295448376,6759.825364694775,1.0028639690685965,19.359930753600565
275,5550.15862412093,5543.404507143563,1.0012184059396465,6.754116977366721
325,3598.1825042085,3585.0926103959673,1.0036512010246472,13.089893812532864
375,2223.5068595792786,2211.2274091441486,1.0055532282135933,12.279450435130002
425,1569.2493469696233,1554.3569981252977,1.0095810350275305,14.892348844325625
475,2085.327723577413,2056.0176483713335,1.0142557507856498,29.310075206079546
525,2945.667651685439,2933.8659067108542,1.0040225918122536,11.801744974584835
575,2590.4468249377805,2576.596025845164,1.0053756192098733,13.850799092616398
625,1917.0578367360242,1902.000931564306,1.0079163500510668,15.0569051717182
675,1854.9113110146386,1848.4256289448726,1.0035087600865327,6.485682069765971
725,1932.0582626837797,1949.1718675917975,0.9912200636626458,-17.113604908017805
775,2402.1039215255805,2389.587349127492,1.0052379639533406,12.516572398088556
825,2539.9743120996786,2553.996554001245,0.9945096864443305,-14.022241901566304
875,1928.7287877123576,1923.2012986083257,1.0028741084503383,5.527489104031929
925,1865.682575506622,1879.6996036382127,0.9925429424443882,-14.017028131590678
975,1280.543771531008,1287.6544311958219,0.994477819908397,-7.110659664813966
1025,1035.2304958895284,1040.0134777142227,0.9954010386142239,-4.782981824694389
1075,1100.7981045241663,1103.6182952568004,0.9974445958854118,-2.820190732634046
1125,1099.3832062259344,1098.312815427013,1.0009745773552732,1.0703907989213803
1175,1203.5197397330342,1198.1092549683158,1.0045158525754494,5.410484764718376
1225,1055.0237353608045,1061.026813259808,0.9943421996277736,-6.003077899003529
1275,786.6546294386636,787.7637598966486,0.9985920519393651,-1.1091304579849748
1325,801.4575896060678,806.8327854899495,0.9933379059694288,-5.375195883881702
1375,898.40601848194,894.1988865734664,1.0047049174089169,4.2071319084735705
1425,827.8187619311112,828.6706505661275,0.9989719816498457,-0.8518886350162802
1475,690.1595516902755,686.9935917506048,1.0046084271784883,3.1659599396707563
1525,569.371321747142,568.4669157233734,1.0015909563050256,0.9044060237686153
1575,476.80237103519784,475.00711504868775,1.0037794296751241,1.7952559865100852
1625,401.87106893067676,400.6332494186408,1.0030896574705972,1.2378195120359692
1675,367.9567613298464,366.52442989041754,1.0039078744078727,1.4323314394288786
1725,382.88278165435963,382.0458209649887,1.002190733790143,0.836960689370926
1775,374.7859891702453,374.9924678833483,0.9994493790388151,-0.20647871310302435
1825,332.41655839906866,331.6002060594171,1.0024618571542905,0.816352339651587
1875,261.4297321902137,262.04685019399557,0.9976450088855294,-0.6171180037818544
1925,230.2920393053793,231.25956470346324,0.9958162794290278,-0.96752539808395
1975,225.82983695908192,225.80558431666608,1.0001074049718002,0.02425264241583136
2025,248.76514247280443,249.0694293844712,0.9987783048589353,-0.3042869116667646
2075,230.66219158518734,230.2177821630171,1.0019303870361134,0.4444094221702528
2125,168.82125552213756,168.68320137807444,1.000818422598903,0.1380541440631191
2175,159.1416650652547,159.0509082688437,1.0005706147635296,0.0907567964110001
2225,128.1277169126167,127.11422618334781,1.007973070833213,1.013490729268895
2275,104.63074833378562,104.57909610223037,1.0004939058901863,0.051652231555252115
2325,114.72317923917755,114.57999654075195,1.0012496308496106,0.14318269842560483
2375,106.91106842655262,107.2105501970442,0.9972066016829393,-0.29948177049158176
2425,98.44762188237873,98.69888020650558,0.9974542940750579,-0.25125832412685156
2475,82.80957036358939,82.60041896377143,1.0025320864281535,0.20915139981795505
2525,67.07946152619758,67.17117907057694,0.9986345699800357,-0.09171754437936386
2575,63.967602079998116,63.7265223913003,1.0037830353776016,0.24107968869781615
2625,55.837395812665484,55.77066601863538,1.0011965034451589,0.0667297940301026
2675,61.52542115272532,61.56985179767042,0.9992783701170648,-0.044430644945094855
2725,57.19329808620204,57.00670243974475,1.0032732229452233,0.18659564645729176
2775,47.46925863657186,47.363821985467,1.00222610099196,0.10543665110485989
2825,38.569273447773945,38.43569878801407,1.003475275953654,0.13357465975987282
2875,29.333179228616867,29.416362241747006,0.9971722195815196,-0.08318301313013876
2925,29.89100668149558,29.882004734538498,1.000301249766776,0.00900194695708123
2975,27.233204210228767,27.32709368183104,0.9965642350154236,-0.09388947160227445
3025,24.251574901622547,24.321632216624966,0.9971195471431177,-0.07005731500241907
3075,23.14732854388062,23.150224298243526,0.9998749146303897,-0.0028957543629068994
3125,20.64379778631769,20.573714237154853,1.0034064607078226,0.07008354916283821
3175,17.963655470680106,17.82966822261996,1.007514848082824,0.13398724806014428
3225,15.517248501761253,15.433361691033573,1.005435420513498,0.08388681072768023
3275,14.675942995926903,14.539412598406448,1.0093903654357685,0.13653039752045437
3325,12.053340673591297,12.065557924274945,0.998987427621638,-0.012217250683647762
3375,11.330701983429147,11.314789227094362,1.0014063678973957,0.015912756334785172
3425,9.564735894109221,9.54174763941725,1.0024092289547677,0.02298825469197041
3475,7.7844630678249915,7.758487078622699,1.003348074043181,0.025975989202292382
3525,6.450323859052271,6.4072637975087705,1.0067205070532983,0.043060061543500616
3575,6.551024143771658,6.5034532350734136,1.0073147152718331,0.047570908698244097
3625,5.757800466637969,5.726728602224249,1.0054257616471736,0.031071864413720007
3675,4.831192736566121,4.81014324132376,1.004376064118325,0.02104949524236055
3725,4.341533281011985,4.316024682734417,1.0059102067649455,0.02550859827756824
3775,3.9087604924374273,3.892712981777169,1.0041224489797684,0.016047510660258446
3825,3.3670266333832535,3.3614998497957376,1.0016441421491813,0.005526783587515904
3875,2.9702946729094584,2.9671893532439793,1.00104655257747,0.0031053196654791115
3925,2.819425247309274,2.814854778041529,1.0016236962927532,0.004570469267744848
3975,2.5259938102281523,2.5189617112442932,1.0027916656900615,0.007032098983859036
4025,2.194984975071906,2.2062881892423745,0.994876818801106,-0.011303214170468312
4075,1.8137196490244234,1.8131391900166909,1.000320140346052,0.0005804590077325145
4125,1.5459660248919695,1.5510307259299319,0.9967346223686666,-0.005064701037962305
4175,1.4067431009510591,1.4089694815479514,0.9984198517951955,-0.0022263805968922856
4225,1.246847294323398,1.2538008096075242,0.994454051049542,-0.006953515284126244
4275,1.173991005137522,1.1764180332472305,0.9979369339459977,-0.002427028109708518
4325,1.039422079765693,1.0388206880476618,1.0005789177333015,0.0006013917180311967
4375,0.9051264402939879,0.9058898062192454,0.9991573302624484,-0.0007633659252574976
4425,0.7902007608687899,0.7908960313960843,0.9991209078062168,-0.0006952705272944559
4475,0.7077426231051696,0.7096440443942662,0.9973205985393429,-0.0019014212890966498
4525,0.6239214572707124,0.6211870169131173,1.0044019599301728,0.0027344403575950693
4575,0.5417415029178071,0.53980720648501,1.003583309762373,0.001934296432797078
4625,0.5015385797232899,0.49903248632519454,1.0050219043183939,0.0025060933980953215
4675,0.4139613246077145,0.4116950128817958,1.005504831622941,0.002266311725918735
4725,0.35498656834935916,0.3542868269663605,1.0019750702813037,0.0006997413829986643
4775,0.292469862124731,0.2914397804462236,1.0035344580514376,0.0010300816785073774
4825,0.24759081102334396,0.246719575614343,1.0035312779978303,0.00087123540900097
4875,0.22959205529173934,0.22923742584068427,1.0015469963063603,0.00035462945105507737
4925,0.19585142552425555,0.195438983539087,1.0021103363192945,0.00041244198516854347
4975,0.1337648346178273,0.13373042069503335,1.000257338028364,3.4413922793935514e-05
