ell,DlTT_c,DlTT,ratio,difference
25,367.8458700057111,364.60879198115407,1.0088782226203814,3.237078024557036
75,2347.494978154899,2389.9524872416278,0.9822349986816135,-42.457509086728805
125,4801.937607641021,4847.464799642053,0.990608040721741,-45.527192001031835
175,8018.261223962285,8168.214665299001,0.981641833928072,-149.95344133671642
225,4839.080590055121,4850.181286738892,0.9977112821093674,-11.100696683770366
275,4825.422045891813,4822.821144163788,1.0005392905211035,2.600901728024837
325,3568.2535445608682,3563.791834017024,1.0012519559928434,4.4617105438442195
375,2041.7422600013356,2055.7026783854135,0.993208931169442,-13.960418384077911
425,2234.210612900411,2227.9382009991136,1.0028153437552643,6.272411901297346
475,2375.2290357151446,2355.9396896602775,1.0081875381358547,19.28934605486711
525,2523.8922879167953,2492.6025334669635,1.0125530460752243,31.28975444983189
575,2630.2980687312884,2612.676641952929,1.0067445877133834,17.621426778359364
625,2822.6831728415855,2788.946554407595,1.0120965453356119,33.736618433990316
675,2129.9982258094633,2099.695575597964,1.014431925543716,30.30265021149944
725,2286.4150450183156,2252.371151611872,1.0151146907480504,34.04389340644366
775,2245.3238039622456,2242.2082320893855,1.0013895104960688,3.115571872860073
825,2476.5105273132576,2409.798622800806,1.027683601393595,66.71190451245184
875,2083.5633539573223,2069.2874751253817,1.0068989345383612,14.275878831940645
925,1701.0291964516252,1682.4119694360043,1.0110657956278462,18.617227015620983
975,1286.2518799952795,1285.4999973757394,1.0005848950766822,0.7518826195400834
1025,1055.0052072038056,1062.1038142971647,0.9933164658691519,-7.098607093359078
1075,1234.1154046577726,1216.4412826859188,1.014529367116536,17.674121971853765
1125,1243.3262992750952,1245.3234575980698,0.9983962734253583,-1.9971583229746557
1175,1141.8647163738433,1133.8939921623064,1.0070295144578172,7.97072421153689
1225,1045.3585359757467,1026.384589734769,1.0184861955554894,18.97394624097774
1275,805.972157374768,800.3162416797442,1.0070671009789243,5.65591569502385
1325,729.2094737336114,725.2473151263318,1.005463182730417,3.962158607279548
1375,790.9777140029476,781.86880364984,1.0116501775113502,9.108910353107603
1425,834.887493045422,823.3471305107237,1.014016399774831,11.540362534698374
1475,825.9712436152575,814.2023012356856,1.0144545678165127,11.768942379571968
1525,613.2384556501625,602.3925274606623,1.0180047522090294,10.845928189500114
1575,453.75904901994915,454.9377045366778,0.9974091935995302,-1.1786555167286679
1625,401.16217741981154,398.9362882567963,1.0055795605176496,2.2258891630152675
1675,407.8069105760829,404.2911101631681,1.0086962100440344,3.515800412914757
1725,403.57710362645423,399.378913635845,1.0105117968106778,4.198189990609251
1775,397.5742695883243,393.01981529757296,1.0115883579236404,4.554454290751323
1825,294.0815420140592,290.6737817019515,1.0117236590522702,3.407760312107712
1875,251.68374239041898,244.0699122838097,1.031195283496295,7.613830106609271
1925,228.09727887303714,224.21020794788038,1.017336725926682,3.8870709251567632
1975,213.97710364393174,207.79703164793426,1.0297409060513831,6.18007199599748
2025,230.25323091659146,226.6630968602263,1.0158390761711822,3.590134056365173
2075,221.2026295782471,219.17339799203125,1.009258566983068,2.029231586215843
2125,205.84439521112387,204.27622698803367,1.0076767044614645,1.568168223090197
2175,152.400029177401,147.39525090555048,1.0339548136123973,5.004778271850512
2225,121.0058259671912,116.7928127489241,1.0360725383617915,4.213013218267093
2275,118.43869367091624,116.12644264389162,1.0199114945259735,2.3122510270246153
2325,122.30012996320328,116.3290790527571,1.05132896227725,5.971050910446181
2375,106.90219675167423,103.35331750989074,1.0343373519814094,3.5488792417834816
2425,103.18041648470597,101.74920896901172,1.0140660308831506,1.431207515694254
2475,88.4814573200416,86.34479653783552,1.0247456808965878,2.1366607822060786
2525,68.35094827262215,66.97534005327913,1.020539025531617,1.3756082193430217
2575,57.59011818546015,56.348020032140866,1.022043332713568,1.242098153319283
